Title,Author,Date,Subjects,Description,OstiID,DOI,Report Number,DOE Number,URL,
Assessing Consumer Values and the Supply-Chain Market for the Integrated Water Heater/Dehumidifier,"Ashdown, BG",2005-01-11,"32 ENERGY CONSERVATION, CONSUMPTION, AND UTILIZATION; APPLIANCES; COMMERCIALIZATION; DESIGN; EFFICIENCY; HUMIDITY CONTROL; LIFE-CYCLE COST; MARKET; OPERATING COST; PERFORMANCE; RELIABILITY; VENTILATION; WATER HEATERS; WATER HEATING","This paper presents a case study of the potential market for the dual-service residential integrated water heater/dehumidifier (WHD). Its principal purpose is to evaluate the extent to which this integrated appliance might penetrate the residential market sector, given current market trends, producer and consumer attributes, and technical parameters. The report's secondary purpose is to gather background information leading to a generic framework for conducting market analyses of technologies. This framework can be used to assess market readiness as well as factor preferred product attributes into the design to drive consumer demand for this product. This study also supports analysis for prototype design. A full market analysis for potential commercialization should be conducted after prototype development. The integrated WHD is essentially a heat-pump water heater (HPWH) with components and controls that allow dedicated dehumidification. Adequate residential humidity control is a growing issue for newly constructed residential homes, which are insulated so well that mechanical ventilation may be necessary to meet fresh air requirements. Leveraging its successful experience with the energy-efficient design improvement for the residential HPWH, the Oak Ridge National Laboratory's (ORNL's) Engineering Science and Technology Division's (ESTD's) Building Equipment Group designed a water-heating appliance that combines HPWH efficiency with dedicated dehumidification. This integrated appliance could be a low-cost solution for dehumidification and efficient electric water heating. ORNL is partnering with Western Carolina University, Asheville-Buncombe Technical Community College, American Carolina Stamping Company, and Clemson University to develop this appliance and assess its market potential. For practical purposes, consumers are indifferent to how water is heated but are very interested in product attributes such as initial first cost, operating cost, performance, serviceability, product size, and installation costs. The principal drivers for penetrating markets are demonstrating reliability, leveraging the dehumidification attributes of the integrated WHD, and creating programs that embrace first-cost and life-cycle cost principles.",885761,10.2172/885761,ORNL/TM-2004/159,DE-AC05-00OR22725,http://www.osti.gov/scitech/biblio/885761
Multiple Walkers in the Wang-Landau Algorithm,"Brown, G",2005-12-28,"36 MATERIALS SCIENCE; 99 GENERAL AND MISCELLANEOUS//MATHEMATICS, COMPUTING, AND INFORMATION SCIENCE; ALGORITHMS; HEISENBERG MODEL; ISING MODEL; MAGNETIC MATERIALS","The mean cost for converging an estimated density of states using the Wang-Landau algorithm is measured for the Ising and Heisenberg models. The cost increases in a power-law fashion with the number of spins, with an exponent near 3 for one-dimensional models, and closer to 2.4 for two-dimensional models. The effect of multiple, simultaneous walkers on the cost is also measured. For the one-dimensional Ising model the cost can increase with the number of walkers for large systems. For both the Ising and Heisenberg models in two-dimensions, no adverse impact on the cost is observed. Thus multiple walkers is a strategy that should scale well in a parallel computing environment for many models of magnetic materials.",885956,10.2172/885956,ORNL/TM-2005/1,DE-AC05-00OR22725,http://www.osti.gov/scitech/biblio/885956
Field Testing of Energy-Efficient Flood-Damage-Resistant Residential Envelope Systems Summary Report,"Aglan, H.",2005-08-04,"99 GENERAL AND MISCELLANEOUS//MATHEMATICS, COMPUTING, AND INFORMATION SCIENCE; BUILDING MATERIALS; CONSTRUCTION; FIELD TESTS; FLOODS; RECOMMENDATIONS; REPAIR; TESTING; WATER","The primary purpose of the project was to identify materials and methods that will make the envelope of a house flood damage resistant. Flood damage resistant materials and systems are intended to be used to repair houses subsequent to flooding. This project was also intended to develop methods of restoring the envelopes of houses that have been flooded but are repairable and may be subject to future flooding. Then if the house floods again, damage will not be as extensive as in previous flood events and restoration costs and efforts will be minimized. The purpose of the first pair of field tests was to establish a baseline for typical current residential construction practice. The first test modules used materials and systems that were commonly found in residential envelopes throughout the U.S. The purpose of the second pair of field tests was to begin evaluating potential residential envelope materials and systems that were projected to be more flood-damage resistant and restorable than the conventional materials and systems tested in the first pair of tests. The purpose of testing the third slab-on-grade module was to attempt to dry flood proof the module (no floodwater within the structure). If the module could be sealed well enough to prevent water from entering, then this would be an effective method of making the interior materials and systems flood damage resistant. The third crawl space module was tested in the same manner as the previous modules and provided an opportunity to do flood tests of additional residential materials and systems. Another purpose of the project was to develop the methodology to collect representative, measured, reproducible (i.e. scientific) data on how various residential materials and systems respond to flooding conditions so that future recommendations for repairing flood damaged houses could be based on scientific data. An additional benefit of collecting this data is that it will be used in the development of a standard test procedure which could lead to the certification of building materials and systems as flood damage resistant.",885989,10.2172/885989,ORNL/TM-2005/34,DE-AC05-00OR22725,http://www.osti.gov/scitech/biblio/885989
Fractional-Slot Surface Mounted PM Motors with Concentrated Windings for HEV Traction Drives,"Bailey, J.M.",2005-10-24,42 ENGINEERING; DESIGN; DIRECT CURRENT; EFFICIENCY; FABRICATION; INDUCTANCE; INVERTERS; IRON; MAGNETIC FLUX; MAGNETS; MOTORS; PERMANENT MAGNETS; RARE EARTHS; ROTORS; SPECIFICATIONS; STATORS; TESTING; VELOCITY; WAVE FORMS,"High-power density and efficiency resulting from elimination of rotor windings and reduced magnetic-flux losses have made the rare earth permanent magnet (PM) motor a leading candidate for the Department of Energy's Office of FreedomCAR and Vehicle Technologies (FCVTs) traction drive motor. These traction drives are generally powered by radial-gap motors, having the magnets on or embedded in a rotating cylinder separated from the inside surface of a slotted cylindrical stator by an annular gap. The two main types of radial-gap PM rotors are those with magnets mounted on the surface of a supporting back iron, called PM surface mounted (PMSM) motors, and those with magnets mounted in slots in the rotor, called interior PM (IPM) motors. Most early PM motor research was on the PMSM motor, which was thought to have an inherently low stator inductance. A low stator inductance can lead to currents dangerously exceeding rated current as the back-emf across the inductance increases with speed; consequently, part of the attempted solution has been to increase the stator inductance to reduce the rate of current rise. Although analysis suggested that there should be no problem designing sufficiently high stator inductance into PMSMs, attempts to do so were often not successful and a motor design was sought that would have a higher intrinsic inductance. Commercial research at Toyota has focused on IPM motors because they can achieve a high-saliency ratio, which helps them operate over a high constant power speed ratio (CPSR), but they are more difficult to fabricate. The Oak Ridge National Laboratory's (ORNL) position has been to continue research on brushless direct current (dc) motors (BDCMs) because of ease of fabrication and increased power output. Recently there has been a revival of interest in a fractional-slot PMSMs [15] made with concentrated windings because they possess three important features. First, they can increase the motor's inductance sufficiently to reduce the characteristic current to value of the rated current, which will enable them to operate at high CPSR. This feature also limits short-circuit fault currents. Second, their segmented structure simplifies assembly problems and is expected to reduce assembly costs. Third, the back-emf waveform is nearly sinusoidal with low cogging. To examine in depth this design ORNL entered into a collaborative agreement with the University of Wisconsin to build and test a 6 kW laboratory demonstration unit. Design, fabrication, and testing of the unit to 4000 rpm were completed during FY 2005. The motor will be sent to ORNL to explore ways to control its inverter to achieve higher efficiency during FY 2006. This paper first reviews the concept of characteristic current and what is meant by optimal flux weakening. It then discusses application of the fractional-slot concentrated winding technique to increase the d-axis inductance of a PMSM showing how this approach differs from an integral-slot motor with sinusoidal-distributed windings. This discussion is followed by a presentation of collaborative analyses and comparison with the University of Wisconsin's measured data on a 6 kW, 36-slot, 30-pole motor with concentrated windings. Finally ORNL presents a PMSM design with integral-slot windings that appears to meet the FreedomCAR Specifications, but has some disadvantages. Further collaboration with the University of Wisconsin is planned for FY 2006 to design a motor that meets FreedomCAR specifications.",885979,10.2172/885979,ORNL/TM-2005/183,DE-AC05-00OR22725,http://www.osti.gov/scitech/biblio/885979
Ancillary Services Provided from DER,"Campbell, J.B.",2005-12-21,30 DIRECT ENERGY CONVERSION; AGING; DISTRIBUTION; MARKET,"Distributed energy resources (DER) are quickly making their way to industry primarily as backup generation. They are effective at starting and then producing full-load power within a few seconds. The distribution system is aging and transmission system development has not kept up with the growth in load and generation. The nation's transmission system is stressed with heavy power flows over long distances, and many areas are experiencing problems in providing the power quality needed to satisfy customers. Thus, a new market for DER is beginning to emerge. DER can alleviate the burden on the distribution system by providing ancillary services while providing a cost adjustment for the DER owner. This report describes 10 types of ancillary services that distributed generation (DG) can provide to the distribution system. Of these 10 services the feasibility, control strategy, effectiveness, and cost benefits are all analyzed as in the context of a future utility-power market. In this market, services will be provided at a local level that will benefit the customer, the distribution utility, and the transmission company.",885983,10.2172/885983,ORNL/TM-2005/263,DE-AC05-00OR22725,http://www.osti.gov/scitech/biblio/885983
Field Test and Performance Verification: Integrated Active Desiccant Rooftop Hybrid System Installed in a School - Final Report: Phase 4A,"Fischer, J",2005-12-21,"32 ENERGY CONSERVATION, CONSUMPTION, AND UTILIZATION; AIR CONDITIONING; AIR QUALITY; COMPRESSION; DESICCANTS; EDUCATIONAL FACILITIES; ENERGY EFFICIENCY; ENGINEERS; FIELD TESTS; HEATING; HUMIDITY; HUMIDITY CONTROL; HYBRID SYSTEMS; MAINTENANCE; OCCUPANTS; PERFORMANCE; SAND; VENTILATION; VERIFICATION","This report summarizes the results of a field verification pilot site investigation that involved the installation of a hybrid integrated active desiccant/vapor-compression rooftop heating, ventilation, and air-conditioning (HVAC) unit at an elementary school in the Atlanta Georgia area. For years, the school had experienced serious humidity and indoor air quality (IAQ) problems that had resulted in occupant complaints and microbial (mold) remediation. The outdoor air louvers of the original HVAC units had been closed in an attempt to improve humidity control within the space. The existing vapor compression variable air volume system was replaced by the integrated active desiccant rooftop (IADR) system that was described in detail in an Oak Ridge National Laboratory (ORNL) report published in 2004 (Fischer and Sand 2004). The IADR system and all space conditions have been monitored remotely for more than a year. The hybrid system was able to maintain both the space temperature and humidity as desired while delivering the outdoor air ventilation rate required by American Society of Heating, Refrigerating and Air-Conditioning Engineers Standard 62. The performance level of the IADR unit and the overall system energy efficiency was measured and found to be very high. A comprehensive IAQ investigation was completed by the Georgia Tech Research Institute before and after the system retrofit. Before-and-after data resulting from this investigation confirmed a significant improvement in IAQ, humidity control, and occupant comfort. These observations were reported by building occupants and are echoed in a letter to ORNL from the school district energy manager. The IADR system was easily retrofitted in place of the original rooftop system using a custom curb adapter. All work was completed in-house by the school's maintenance staff over one weekend. A subsequent cost analysis completed for the school district by the design engineer of record concluded that the IADR system being investigated was actually less expensive to install than other less-efficient options, most of which were unable to deliver the required ventilation while maintaining the desired space humidity levels.",885947,10.2172/885947,ORNL/SUB-01-4000025209,DE-AC05-00OR22725,http://www.osti.gov/scitech/biblio/885947
Scale-4 Analysis of Pressurized Water Reactor Critical Configurations: Volume 3-Surry Unit 1 Cycle 2,"Bowman, S.M.",1995-01-01,11 NUCLEAR FUEL CYCLE AND FUEL MATERIALS; 21 SPECIFIC NUCLEAR REACTORS AND ASSOCIATED PLANTS; ACTINIDES; BENCHMARKS; BORON; BURNUP; CRITICALITY; CROSS SECTIONS; FISSION; MULTIPLICATION FACTORS; PROCESSING; PWR TYPE REACTORS; RESONANCE; SAFETY; SPENT FUELS; XENON,"The requirements of ANSI/ANS 8.1 specify that calculational methods for away-from-reactor criticality safety analyses be validated against experimental measurements. If credit for the negative reactivity of the depleted (or spent) fuel isotopics is desired, it is necessary to benchmark computational methods against spent fuel critical configurations. This report summarizes a portion of the ongoing effort to benchmark away-from-reactor criticality analysis methods using selected critical configurations from commercial pressurized-water reactors. The analysis methodology selected for all the calculations in this report is based on the codes and data provided in the SCALE-4 code system. The isotopic densities for the spent fuel assemblies in the critical configurations were calculated using the SAS2H analytical sequence of the SCALE-4 system. The sources of data and the procedures for deriving SAS2H input parameters are described in detail. The SNIKR code module was used to extract the necessary isotopic densities from the SAS2H results and to provide the data in the format required by the SCALE criticality analysis modules. The CSASN analytical sequence in SCALE-4 was used to perform resonance processing of the cross sections. The KENO V.a module of SCALE-4 was used to calculate the effective multiplication factor (k{sub eff}) of each case. The SCALE-4 27-group burnup library containing ENDF/B-IV (actinides) and ENDF/B-V (fission products) data was used for all the calculations. This volume of the report documents the SCALE system analysis of two reactor critical configurations for Surry Unit 1 Cycle 2. This unit and cycle were chosen for a previous analysis using a different methodology because detailed isotopics from multidimensional reactor calculations were available from the Virginia Power Company. These data permitted a direct comparison of criticality calculations using the utility-calculated isotopics with those using the isotopics generated by the SCALE-4 SAS2H sequence. These reactor critical benchmarks have been reanalyzed using the methodology described above. The two benchmark critical calculations were the beginning-of-cycle (BOC) startup at hot, zero-power (HZP) and an end-of-cycle (EOC) critical at hot, full-power (HFP) critical conditions. These calculations were used to check for consistency in the calculated results for different burnup, downtime, temperature, xenon, and boron conditions. The k{sub eff} results were 1.0014 and 1.0113, respectively, with a standard deviation of 0.0005.",885646,10.2172/885646,ORNL/TM-12294/V3,DE-AC05-00OR22725,http://www.osti.gov/scitech/biblio/885646
Scale-4 Analysis of Pressurized Water Reactor Critical Configurations: Volume 2-Sequoyah Unit 2 Cycle 3,"Bowman, S.M.",1995-01-01,11 NUCLEAR FUEL CYCLE AND FUEL MATERIALS; 21 SPECIFIC NUCLEAR REACTORS AND ASSOCIATED PLANTS; ACTINIDES; BENCHMARKS; BURNUP; CRITICALITY; CROSS SECTIONS; FISSION; MULTIPLICATION FACTORS; PROCESSING; PWR TYPE REACTORS; RESONANCE; SAFETY; SPENT FUELS,"The requirements of ANSI/ANS 8.1 specify that calculational methods for away-from-reactor criticality safety analyses be validated against experimental measurements. If credit for the negative reactivity of the depleted (or spent) fuel isotopics is desired, it is necessary to benchmark computational methods against spent fuel critical configurations. This report summarizes a portion of the ongoing effort to benchmark away-from-reactor criticality analysis methods using critical configurations from commercial pressurized-water reactors. The analysis methodology selected for all the calculations reported herein is based on the codes and data provided in the SCALE-4 code system. The isotopic densities for the spent fuel assemblies in the critical configurations were calculated using the SAS2H analytical sequence of the SCALE-4 system. The sources of data and the procedures for deriving SAS2H input parameters are described in detail. The SNIKR code module was used to extract the necessary isotopic densities from the SAS2H results and provide the data in the format required by the SCALE criticality analysis modules. The CSASN analytical sequence in SCALE-4 was used to perform resonance processing of the cross sections. The KENO V.a module of SCALE-4 was used to calculate the effective multiplication factor (k{sub eff}) of each case. The SCALE-4 27-group burnup library containing ENDF/B-IV (actinides) and ENDF/B-V (fission products) data was used for all the calculations. This volume of the report documents the SCALE system analysis of three reactor critical configurations for the Sequoyah Unit 2 Cycle 3. This unit and cycle were chosen because of the relevance in spent fuel benchmark applications: (1) the unit had a significantly long downtime of 2.7 years during the middle of cycle (MOC) 3, and (2) the core consisted entirely of burned fuel at the MOC restart. The first benchmark critical calculation was the MOC restart at hot, full-power (HFP) critical conditions. The other two benchmark critical calculations were the beginning-of-cycle (BOC) startup at both hot, zero-power (HZP) and HFP critical conditions. These latter calculations were used to check for consistency in the calculated results for different burnups and downtimes. The k{sub eff} results were in the range of 1.00014 to 1.00259 with a standard deviation of less than 0.001.",885839,10.2172/885839,ORNL/TM-12294/V2,DE-AC05-00OR22725,http://www.osti.gov/scitech/biblio/885839
OIT Wireless Telemetry for Industrial Applications,"Manges, WW",2002-09-03,36 MATERIALS SCIENCE; 47 OTHER INSTRUMENTATION; COMMUNICATIONS; COMPATIBILITY; CONTROL EQUIPMENT; HEATING; MANUFACTURING; PROCESS CONTROL; RELIABILITY; STEELS; TELEMETRY,"The need for advanced wireless technology has been identified in the National Research Council publication (1) ''Manufacturing Process Controls for the Industries of the Future as a Critical Technology for the Future''. The deployment challenges to be overcome in order for wireless to be a viable option include: (1) eliminating interference (assuring reliable communications); (2) easing the deployment of intelligent, wireless sensors; (3) developing reliable networks (robust architectures); (4) developing remote power (long-lasting and reliable); and (5) developing standardized communication protocols. This project demonstrated the feasibility of robust wireless sensor networks that could meet these requirements for the harsh environments common to the DOE/OIT Industries of the Future. It resulted in a wireless test bed that was demonstrated in a paper mill and a steel plant. The test bed illustrated key protocols and components that would be required in a real-life, wireless network. The technologies for low power connectivity developed and demonstrated at the plant eased fears that the radios would interfere with existing control equipment. The same direct sequence, spread spectrum (DSSS) technology that helped assure the reliability of the connection also demonstrated that wireless communication was feasible in these plants without boosting the transmitted power to dangerous levels. Our experience and research have indicated that two key parameters are of ultimate importance: (1) reliability and (2) inter-system compatibility. Reliability is the key to immediate acceptance among industrial users. The importance cannot be overstated, because users will not tolerate an unreliable information network. A longer term issue that is at least as important as the reliability of a single system is the inter-system compatibility between these wireless sensor networks and other wireless systems that are part of our industries. In the long run, the ability of wireless sensor networks to operate cooperatively in an environment that includes wireless LANs, wireless headsets, RF heating, wireless crane controls and many other users of the electromagnetic spectrum will probably be the most important issue we can address. A network of units (Figure 1) has been developed that demonstrates the feasibility of direct-sequence spread spectrum wireless sensor networking for industrial environments. The hardware consists of a group of reprogrammable transceivers that can act as sensor nodes or network nodes or both. These units and the team that built them are the heart of a test bed development system that has been used successfully in demonstrations at various industrial sites. As previously reported, these units have been successfully tested at a paper mill. More recently, these units were utilized in a permanent installation at a steel mill. Both of these applications demonstrated the ease with which a new network could be installed, and the reality that DSSS units can operate successfully in plants where narrow band transmitters had previously caused interference with plant operations.",885726,10.2172/885726,ORNL/TM-2002/173,DE-AC05-00OR22725,http://www.osti.gov/scitech/biblio/885726
Density Changes in the Optimized CSSX Solvent System,"Lee, D.D.",2002-11-25,"37 INORGANIC, ORGANIC, PHYSICAL AND ANALYTICAL CHEMISTRY; AQUEOUS SOLUTIONS; CASKS; CHEMICAL ANALYSIS; CHEMICAL COMPOSITION; CHEMICAL REACTIONS; EXTRACTION APPARATUSES; HIGH-PERFORMANCE LIQUID CHROMATOGRAPHY; LOSS OF FLOW; NUCLEAR MAGNETIC RESONANCE; PHYSICAL PROPERTIES; SOLVENT EXTRACTION; SOLVENT PROPERTIES; SOLVENTS; SPECTROSCOPY; SWITCHES","Density increases in caustic-side solvent extraction (CSSX) solvent have been observed in separate experimental programs performed by different groups of researchers. Such changes indicate a change in chemical composition. Increased density adversely affects separation of solvent from denser aqueous solutions present in the CSSX process. Identification and control of factors affecting solvent density are essential for design and operation of the centrifugal contactors. The goals of this research were to identify the factors affecting solvent density (composition) and to develop correlations between easily measured solvent properties (density and viscosity) and the chemical composition of the solvent, which will permit real-time determination and adjustment of the solvent composition. In evaporation experiments, virgin solvent was subjected to evaporation under quiescent conditions at 25, 35, and 45 C with continuously flowing dry air passing over the surface of the solvent. Density and viscosity were measured periodically, and chemical analysis was performed on the solvent samples. Chemical interaction tests were completed to determine if any chemical reaction takes place over extended contact time that changes the composition and/or physical properties. Solvent and simulant, solvent and strip solution, and solvent and wash solution were contacted continuously in agitated flasks. They were periodically sampled and the density measured (viscosity was also measured on some samples) and then submitted to the Chemical Sciences Division of Oak Ridge National Laboratory for analysis by nuclear magnetic resonance (NMR) spectrometry and high-performance liquid chromatography (HPLC) using the virgin solvent as the baseline. Chemical interaction tests showed that solvent densities and viscosities did not change appreciably during contact with simulant, strip, or wash solution. No effects on density and viscosity and no chemical changes in the solvent were noted within experimental limits. Evaporation test results showed that all solvents were evaporated to densities of greater than 0.90 g/cm{sup 3}. Viscosities increased from 3.5 to &gt;6.5 cP as the densities increased. NMR and HPLC data indicate that diluent loss is the primary reason for density increase and that the ratio of BOBCalixC6 (referred to as calix) to Cs-7SB remained almost constant. Density and viscosity vary linearly with the loss of diluent and the increase in Cs-7SB concentration. Solvent viscosity and density are both sensitive indicators of the loss of diluent, especially when such loss is greater than 10%. However, density is more reliable at low values for diluent loss. The ratio of Cs-7SB to calix appears relatively constant during evaporation to losses of more than 50% of the diluent. A simple density model accurately predicts the composition of the solvent when density is known. Density and viscosity increases can affect the throughput in the centrifugal contactors and, at the extreme, can cause complete loss of flow. The distribution coefficient can also increase, especially in the strip stage, causing the loss of the ability to strip extracted cesium from the solvent. These effects can be addressed by internal changes to the contactor and by adding additional stripping stages in processing. However, these changes are extremely difficult under remote operation and maintenance restrictions.",885674,10.2172/885674,ORNL/TM-2002/204,DE-AC05-00OR22725,http://www.osti.gov/scitech/biblio/885674
Deep-Burn Modular Helium Reactor Fuel Development Plan,"McEachern, D",2002-12-02,11 NUCLEAR FUEL CYCLE AND FUEL MATERIALS; ACCIDENTS; COATINGS; FABRICATION; FISSION PRODUCTS; FUEL CANS; HELIUM; IRRADIATION; ISOTOPES; KNOWLEDGE BASE; LICENSING; NUCLEAR FUELS; QUALITY ASSURANCE; RADIOISOTOPES; REACTOR CORES; SCHEDULES; SPENT FUELS; TRANSMUTATION; TRANSPORT,"This document contains the workscope, schedule and cost for the technology development tasks needed to satisfy the fuel and fission product transport Design Data Needs (DDNs) for the Gas Turbine-Modular Helium Reactor (GT-MHR), operating in its role of transmuting transuranic (TRU) nuclides in spent fuel discharged from commercial light-water reactors (LWRs). In its application for transmutation, the GT-MHR is referred to as the Deep-Burn MHR (DB-MHR). This Fuel Development Plan (FDP) describes part of the overall program being undertaken by the U.S. Department of Energy (DOE), utilities, and industry to evaluate the use of the GT-MHR to transmute transuranic nuclides from spent nuclear fuel. The Fuel Development Plan (FDP) includes the work on fuel necessary to support the design and licensing of the DB-MHR. The FDP is organized into ten sections. Section 1 provides a summary of the most important features of the plan, including cost and schedule information. Section 2 describes the DB-MHR concept, the features of its fuel and the plan to develop coated particle fuel for transmutation. Section 3 describes the knowledge base for fabrication of coated particles, the experience with irradiation performance of coated particle fuels, the database for fission product transport in HTGR cores, and describes test data and calculations for the performance of coated particle fuel while in a repository. Section 4 presents the fuel performance requirements in terms of as-manufactured quality and performance of the fuel coatings under irradiation and accident conditions. These requirements are provisional because the design of the DB-MHR is in an early stage. However, the requirements are presented in this preliminary form to guide the initial work on the fuel development. Section 4 also presents limits on the irradiation conditions to which the coated particle fuel can be subjected for the core design. These limits are based on past irradiation experience. Section 5 describes the Design Data Needs to: (1) fabricate the coated particle fuel, (2) predict its performance in the reactor core, (3) predict the radionuclide release rates from the reactor core, and (4) predict the performance of spent fuel in a geological repository. The heart of this fuel development plan is Section 6, which describes the development activities proposed to satisfy the DDNs presented in Section 5. The development scope is divided into Fuel Process Development, Fuel Materials Development, Fission Product Transport, and Spent Fuel Disposal. Section 7 describes the facilities to be used. Generally, this program will utilize existing facilities. While some facilities will need to be modified, there is no requirement for major new facilities. Section 8 states the Quality Assurance requirements that will be applied to the development activities. Section 9 presents detailed costs organized by WBS and spread over time. Section 10 presents a list of the types of deliverables that will be prepared in each of the WBS elements. Four Appendices contain supplementary information on: (a) design data needs, (b) the interface with the separations plant, (c) the detailed development schedule, and (d) the detailed cost estimate.",885771,10.2172/885771,ORNL/TM-2002/135,DE-AC05-00OR22725,http://www.osti.gov/scitech/biblio/885771
Evaluation of Federal Energy Savings Performance Contracting -- Methodology for Comparing Processes and Costs of ESPC and Appropriatins-Funded Energy Projects,"Hughes, P.J.",2002-10-08,"32 ENERGY CONSERVATION, CONSUMPTION, AND UTILIZATION; ENERGY CONSERVATION; ENERGY EFFICIENCY; EVALUATION; EXECUTIVE ORDERS; FINANCING; GOVERNMENT BUILDINGS; INTEREST RATE; LEGISLATION; LIFE-CYCLE COST; PERFORMANCE; PRICES; PUBLIC LAW; WATER","Federal agencies have had performance contracting authority since 1985, when Congress first authorized agencies to enter into shared energy savings agreements with Public Law 99-272, the Consolidated Omnibus Budget Reconciliation Act. By the end of FY 2001, agencies had used energy savings performance contracts (ESPCs) to attract private-sector investment of over $1 billion to improve the energy efficiency of federal buildings. Executive Order 13123 directs agencies to maximize their use of alternative financing contracting mechanisms such as ESPCs when life-cycle cost effective to reduce energy use and cost in their facilities and operations. Continuing support for ESPCs at the Administration and Congressional levels is evident in the pending comprehensive national energy legislation, which repeals the sunset provision on ESPC authority and extends ESPC authority to water savings projects. Despite the Congressional and Presidential directives to use ESPCs, some agencies have been reluctant to do so. Decision makers in these agencies see no reason to enter into long-term obligations to pay interest on borrowed money out of their own operating budgets if instead Congress will grant them appropriations to pay for the improvements up front. Questions frequently arise about whether pricing in ESPCs, which are negotiated for best value, is as favorable as prices obtained through competitive sourcing, and whether ESPC as a means of implementing energy conservation projects is as life-cycle cost effective as the standard practice of funding these projects through appropriations. The lack of any quantitative analysis to address these issues was the impetus for this study. ESPCs are by definition cost-effective because of their ''pay-from-savings'' requirement and guarantee, but do their interest costs and negotiated pricing extract an unreasonably high price? Appropriations seem to be the least-cost option, because the U.S. Treasury can borrow money at lower interest rates than the private sector, but appropriations for energy projects are scarce. What are the costs associated with requesting funding and waiting for appropriations? And how is the value of an energy project affected if savings that are not guaranteed do not last? The objective of this study was to develop and demonstrate methods to help federal energy managers take some of the guesswork out of obtaining best value from spending on building retrofit energy improvements. We developed a method for comparing all-inclusive prices of energy conservation measures (ECMs) implemented using appropriated funds and through ESPCs that illustrates how agencies can use their own appropriations-funded project experience to ensure fair ESPC pricing. The second method documented in this report is for comparing life-cycle costs. This method illustrates how agencies can use their experience, and their judgment concerning their prospects for appropriations, to decide between financing and waiting.",885774,10.2172/885774,ORNL/TM-2002/150,DE-AC05-00OR22725,http://www.osti.gov/scitech/biblio/885774
Uranium and Aluminosilicate Surface Precipitation Tests,"Hu, M.Z.",2002-11-27,"12 MANAGEMENT OF RADIOACTIVE WASTES, AND NON-RADIOACTIVE WASTES FROM NUCLEAR FACILITIES; 36 MATERIALS SCIENCE; AFFINITY; ALUMINIUM; COATINGS; CRITICALITY; DEPOSITION; ENCAPSULATION; EVAPORATORS; PRECIPITATION; SILICON; SODIUM; STAINLESS STEELS; URANIUM; URANIUM 228; WASTE PROCESSING; WASTES; ZEOLITES","The 2H evaporator at the Savannah River Site has been used to treat an aluminum-rich waste stream from canyon operations and a silicon-rich waste stream from the Defense Waste Processing Facility. The formation of aluminosilicate scale in the evaporator has caused significant operational problems. Because uranium has been found to accumulate in the aluminosilicate solids, the scale deposition has introduced criticality concerns as well. The objective of the tests described in this report is to determine possible causes of the uranium incorporation in the evaporator scale materials. The scope of this task is to perform laboratory experiments with simulant solutions to determine if (1) uranium can be deposited on the surfaces of various sodium aluminosilicate (NAS) forms and (2) aluminosilicates can form on the surfaces of uranium-containing solids. Batch experiments with simulant solutions of three types were conducted: (1) contact of uranium solutions/sols with NAS coatings on stainless steel surfaces, (2) contact of uranium solutions with NAS particles, and (3) contact of precipitated uranium-containing particles with solutions containing aluminum and silicon. The results show that uranium can be incorporated in NAS solids through encapsulation in bulk agglomerated NAS particles of different phases (amorphous, zeolite A, sodalite, and cancrinite) as well as through heterogeneous deposition on the surfaces of NAS coatings (amorphous and cancrinite) grown on stainless steel. The results also indicate that NAS particles can grow on the surfaces of precipitated uranium solids. Particularly notable for evaporator operations is the finding that uranium solids can form on existing NAS scale, including cancrinite solids. If NAS scale is present, and uranium is in sufficient concentration in solution to precipitate, a portion of the uranium can be expected to become associated with the scale. The data obtained to date on uranium-NAS affinity are qualitative. A necessary next step is to quantitatively determine the amounts of uranium that may be incorporated into NAS scale solids under differing conditions e.g., varying silicon/aluminum ratio, uranium concentration, temperature, and deposition time.",885671,10.2172/885671,ORNL/TM-2002/201,DE-AC05-00OR22725,http://www.osti.gov/scitech/biblio/885671
